FD,SCI,CO,PPI_SUM,BF_Ex,BF_Ag,BF_Co,BF_Em,BF_Op,Gender_male,MonthsInJob,Age
-0.052369136,0.051655166,-0.25380751,0.62304175,-0.7483411,-0.38767365,-0.4617585,-0.04525845,0.20715387,-0.068957336,-0.29099613,-0.7144952
0.2740847,-0.54250216,-0.101431586,-0.8737085,0.0988353,0.21869123,0.7031682,0.11562857,0.3185446,-0.04775441,0.07746518,1.3716432
-0.10108049,-0.0059302705,-0.11807772,0.3257299,0.04521097,0.16843086,-0.41940454,-0.20336045,0.1998956,-0.13053474,-0.10431443,-0.64371413
-0.3001829,-0.26138228,-0.18099158,-0.25995204,-0.25712416,-0.26201534,0.4199234,0.120434955,0.26200494,-0.101315126,-0.31981704,1.5434668
-1.0749731,0.028810158,-0.34728366,2.03671,-1.7304895,-0.44815224,0.9138432,-0.20819034,0.30035305,-0.00623401,-0.59616107,-0.7006453
0.27477205,0.057078797,-0.26354608,0.041155823,1.769216,0.4016839,-0.54416996,-0.069091715,-1.3757291,-0.112812355,-0.39214996,-0.7828015
0.3371783,0.6364973,0.22042948,-0.6803636,0.41055927,-0.09595702,0.80259657,0.19013205,0.28275123,-0.018791325,-0.0073266523,1.3574795
-0.32567748,0.56805885,-0.13282666,0.8427956,-0.2883642,-0.2338675,0.2537797,-0.022974292,0.23408443,-0.030051986,0.95364636,-0.79994553
0.20233047,0.40037766,0.34415632,0.5512697,0.36897308,-0.37046632,-0.33608222,0.25783232,0.18656477,-0.108317874,0.008213793,0.95832866
0.47474763,-0.27612323,0.06284707,-0.07121099,0.0013642546,-0.06260357,-0.5238068,0.06629455,0.49009252,-0.11923241,-0.30570433,-0.644162
0.4050091,0.122409016,0.35083082,-1.1915361,-1.524188,0.3850586,-0.3660534,-0.16135943,0.33937714,-0.04887132,-0.17942616,-0.5166232
0.3713384,0.44438815,0.21138404,0.75509536,-0.04552272,-0.43073803,0.21690342,0.3076658,0.32370713,-0.022006381,0.19933923,-0.64524716
0.47784036,-0.24045652,0.6854049,-0.76830786,0.80171484,-1.9243987,0.2930873,-0.38397565,0.15795812,-0.070431784,-0.23215446,1.4049565
-0.17217156,0.56733334,-0.39308906,0.9587888,-0.30064306,-0.43154988,-0.5885294,-0.0047009084,0.30023912,-0.06490346,0.14905858,-0.64976823
0.36963892,0.73202896,-0.41877118,1.6229366,1.7796533,0.15593448,1.2583044,-0.09422233,-0.7407906,-0.02854415,0.060151823,1.5145675
-0.2552141,0.60196966,-0.33469146,0.64641094,-0.7093631,-0.36168683,-0.534631,-0.059571415,0.19685821,-0.075888686,-0.10280484,-0.2485149
1.6995252,0.52720624,-0.109174736,-0.66112185,0.024648953,0.38203314,0.9556318,0.15784815,0.2450203,0.08892987,-0.37004897,1.122625
-0.1308456,-0.32206696,-0.25198385,-0.7881106,0.78475326,-0.20311902,0.6794739,-0.059123766,0.30194387,-0.08689629,-0.05234318,-0.60239905
-0.1250526,-0.057300635,0.050582014,0.75833106,-0.18503733,-0.28165412,-0.3381605,0.044406448,0.28184927,-0.0639422,1.0389978,-0.1227049
0.43425304,0.12861058,0.04016941,-0.80872715,-0.00069426536,0.020219043,0.1513029,-0.012888657,0.21947458,-0.029356299,0.8675068,-0.7525517
-0.10935562,0.52956206,-0.3338758,0.66261524,-0.39021882,0.59025323,0.31159717,-0.09449934,0.34930122,-0.043543145,-0.7854647,1.169809
-0.981292,-0.3813276,0.07317199,0.4857369,-0.7616694,-0.20211105,-0.54448676,-0.2373184,0.15310374,-0.06538552,-0.01792239,-0.18436907
2.2177095,-0.14434977,0.47823665,0.024807485,0.6110583,0.4517143,0.7365465,0.21996282,0.2708401,0.06835432,0.0625115,-0.69463766
0.010163862,0.2323462,0.56320107,-1.5120648,-0.24241826,0.11586577,-0.3942171,0.038706623,0.32223442,-0.13837512,0.056624714,1.0191615
0.58862984,0.1650062,0.81523985,0.5439548,-0.027631002,0.2729567,-0.34862876,1.7495639,-1.351628,-0.03544234,1.2136893,-0.6162421
-0.11222603,-0.0059982114,-0.17681822,0.51632637,-0.198385,-0.35912517,0.20788333,-0.010911766,0.36632627,-0.0406118,1.313985,-0.55352175
-1.572668,-0.80099064,-1.4175125,-1.880019,-0.49185935,0.5285068,0.6994511,0.011491921,0.10842417,-0.020950373,-0.8301768,-1.0093523
0.38018104,-0.6295891,0.20057483,0.088254094,0.697891,-0.2423176,0.2884008,0.19862024,0.2936764,-0.106665894,-0.33345535,-0.7105982
-0.6275321,-0.49734354,0.16207728,-1.1088932,-0.055228256,-0.12208343,0.27173626,-0.033947162,0.24031848,-0.021280468,1.2559006,-0.6518337
0.70209086,-0.2876197,-0.056256678,0.9689225,-0.08549528,-0.36870253,-0.42904836,0.022480462,0.0512917,-0.22265495,-0.9420337,-0.35078797
0.33197752,-0.13186374,-0.32756567,-0.20280732,-0.2047654,-2.920002,0.6359668,-0.18957826,-1.4478841,-0.058913387,-0.17591031,-1.82278
-0.084553145,-2.1336472,-1.8943117,-1.6796858,-0.13071723,0.2127949,0.34725523,0.10578986,-2.5995078,-0.16807286,-0.4017595,-0.90542024
-0.20737666,0.6958587,-0.39820907,0.72779953,-0.655573,-0.4248681,0.23390765,-0.18012787,0.29334685,-0.02792214,0.07256308,-0.77783006
0.3789235,0.0006190182,0.51683295,-0.0019819308,0.6863619,0.7182324,0.22594424,0.22790253,0.575926,-0.028920596,0.21092601,-0.6552896
-0.2595701,-0.3891427,-0.42110616,0.5972507,0.53708625,-0.33389077,-0.59183556,-0.13592504,0.32832688,-0.075406626,-0.53322184,-0.59686166
-1.284403,-0.4545838,-0.3734967,0.38880175,-0.28981686,-0.3320741,0.14022002,-0.3265077,0.2991453,0.0035689678,-0.6387587,-1.1161877
-0.052399192,-0.18330702,-0.15676732,0.95208484,-0.90178806,-0.41464344,0.23867883,-0.002596139,0.41514766,-0.026604848,-0.046380598,-0.3741358
-1.0932022,0.21815301,-0.3706595,0.826775,-0.2386349,-0.16164596,-0.39413494,-0.07061355,0.23885322,-0.050519995,-0.15585408,-0.47018614
-0.1598334,-0.3051811,0.0071072686,0.40346265,0.6489221,0.1383865,-0.387156,-0.030943695,0.27509803,-0.07086913,0.18505056,1.4340456
-0.25024405,-0.43489754,-0.52570635,0.45350242,-0.46183002,-0.36997423,-0.9631727,-0.07528456,-2.195698,-0.06693345,-0.076965906,-0.514861
-0.4411733,0.34812805,1.1442801,0.6476569,-0.098618045,-0.43907243,-0.2728569,0.098063365,0.15040058,-0.05882499,1.3913162,0.048527643
-0.14939809,-0.12050233,-0.2677521,0.2634892,0.038049113,0.50673103,-0.5894634,-0.024921257,0.22821048,-0.13005269,-0.14187577,-1.0745238
0.8108392,0.84562725,0.9475478,0.6720769,1.2029307,0.3641447,0.24404214,0.16692695,0.24621323,-0.09171297,0.06259284,2.3501124
-0.29423293,-1.5038096,0.37319627,0.46101934,0.26374072,0.36265188,-0.006156869,-0.025942292,0.21650925,-0.26075804,-0.23783101,-0.787419
0.5738983,0.9195674,0.72341114,0.9855021,1.2643365,-0.27252725,1.1190553,-0.37761635,0.2500701,-0.057350095,-0.24282828,1.4179093
-0.85896087,-0.47965744,0.01207037,0.6209032,0.47914058,0.60279584,-0.6775012,-0.10253514,0.23523535,-0.11070055,-0.64585745,-1.7532114
0.26966298,0.43025374,0.6044361,-0.74802476,-0.7214261,-0.095686086,0.22797197,-0.27760065,0.2548419,-0.02792214,0.5893001,-0.26310152
-0.276695,-0.344995,-0.05388911,0.5401633,-0.016673397,0.41757745,-0.34893447,-0.087140866,0.36174262,-0.14103791,-0.1334992,1.478805
-0.32294235,0.4295334,-0.55052,0.51122683,0.079296954,-0.35480398,-0.9296729,-0.14155841,-1.9901233,-0.0801996,-0.37372833,-0.9871092
-3.1270778,-0.6601668,-0.060367096,0.41646397,-0.5631199,-0.65145093,-0.63521737,-0.26383337,0.17667799,-0.14103791,-0.017788874,-1.8289342
1.0421482,0.55572814,-0.10526091,-0.087806486,1.3178926,0.43792588,0.14176938,0.17739116,-2.360313,-0.1577075,0.67352957,1.5327171
0.44593987,-0.014756167,-0.32332712,-0.7258987,1.1444658,-0.2379758,0.22240818,-0.029065873,0.31608588,-0.046524134,-0.41563848,-0.8966386
-0.5554117,-0.5684679,-0.1616935,0.44771522,-0.39710572,-0.32664827,0.14779067,0.8422671,0.2409996,-0.02625523,-0.07128383,-0.68527603
-2.686901,0.36704654,-0.24603802,-1.703379,-0.5904851,-0.33713302,-0.94772553,-0.07243124,0.1413517,-0.088965744,-0.06470463,0.5369728
-0.23942259,-0.3056991,-0.34029645,0.39346904,0.6359079,0.023266094,-0.5044845,-0.050233312,0.36380678,-0.11342449,-0.09038258,1.4961298
0.22138847,0.36049423,-0.2778915,-1.3590192,1.7552496,-0.39092997,0.30299705,0.16535097,-1.3781363,-0.047906257,-0.19416848,-1.0945934
0.34768555,0.67607117,0.77573705,-0.86479795,0.22961672,-0.33759177,-0.55685824,0.19621813,0.2794978,-0.07411465,-0.22412947,-0.58141226
-0.1599158,0.87548864,-0.14986442,0.9492278,-0.72645456,-0.27503058,1.1093138,-0.008470444,0.31356567,-0.019533679,0.3020984,1.8518971
-1.0974758,-0.31868753,0.19390593,1.0541197,-0.27962098,-0.05908075,-0.0012676418,-0.09484704,0.23339374,-0.07535571,-0.13261883,1.5103177
0.36130977,0.41042316,0.21686797,-0.62517285,1.0268394,0.6734252,-0.3028672,-0.16684783,0.24104233,-0.080414355,-0.07170587,-0.6281116
0.44927666,-0.55064017,-0.07516753,0.057638235,0.16797869,0.27024597,0.08179222,-0.061736375,0.33379972,-0.107515074,-0.08155398,-0.7776461
0.31507707,-0.014469079,0.5235126,-0.5620427,0.019528836,-0.08566638,0.17798074,0.015629664,0.2964256,-0.044068545,0.09131484,-0.4862842
-0.46039745,0.6975463,-0.383214,1.1259817,-0.13001195,-0.29897365,-0.6625789,-0.1526106,0.18650265,-0.06490346,-0.104083344,-0.79464084
0.014890615,0.58078945,0.81206393,1.3469808,-0.20158897,0.5909981,-0.5440163,0.11611583,0.2609644,-0.048275255,0.070978105,-0.034529064
-0.23011352,-0.28465864,-0.31857827,-0.75707024,0.020897904,-1.2240047,0.46448335,0.073918924,0.31526384,-0.048365157,0.09420904,1.2177206
-1.045264,-0.59811103,-0.38511893,0.36900973,-0.2252474,0.19859655,0.42837697,-0.21624948,0.16924596,-0.051471625,-0.40469077,1.2536246
-0.5408898,0.9394925,0.014857074,3.7346075,1.1302068,0.83710647,0.6532852,0.20462194,0.12676916,-0.006591405,-0.030682385,0.37315807
-1.245698,-0.4777431,-0.22209881,0.2951215,-0.074667804,-0.0611998,-0.48280266,-0.12350641,0.17034976,-0.13100144,-0.2514345,1.4263377
-0.56067234,-0.46575963,-0.21912201,0.4183311,0.26995224,0.05351211,-0.4657403,-0.056914445,0.42195424,-0.10900968,-0.20159331,1.3767802
0.047425807,0.54280335,0.16920832,0.22945063,0.46707308,-0.051733874,-0.658443,0.2028561,0.31452644,0.06071414,-0.21423249,-0.6755721
0.46860787,0.20817038,-0.047722146,-1.1718328,-0.9411372,-0.15532076,-0.038267672,-0.09174218,0.29573274,0.17122385,1.0503114,1.2609906
0.3626429,-0.24115026,0.78345925,-0.04955448,-0.5970197,1.063867,-0.097070634,-0.033716284,0.3098857,0.030165937,-0.07159408,-0.85354286
1.0654218,0.5270268,0.1389623,-1.0374846,0.41101116,0.2386755,0.7305295,-0.5038313,0.21971764,-0.065768056,-0.0070786993,-0.5424123
0.5370993,-0.37491366,-0.14192036,-0.76573133,0.42980248,-0.041827254,-0.35494202,0.22422281,0.38194036,0.19712092,1.1362644,1.5090996
-0.5608687,0.64088744,-0.20390907,-1.298049,-0.85499406,-0.20882793,-0.1923876,0.22997697,-0.35179672,0.18944074,-0.2764776,1.6120445
0.16394171,-1.2795746,-1.9325829,-0.05571793,0.07013675,-0.43116537,0.16995652,-0.43204015,0.23178746,0.22388636,-0.39492306,-1.6656147
0.35071644,-0.36078978,-0.23096515,0.55472964,-0.29837114,0.49916413,0.43050548,0.13113452,0.36771163,-0.028176181,-0.028403146,-0.43575692
0.35563904,0.08885437,0.58754134,-1.3111442,-0.16850552,0.07317784,0.12333,-0.026264828,0.24817722,0.055956423,0.036902588,-0.6476803
-0.6266755,-0.15992726,-0.34800577,0.42474824,0.17233622,-0.29244465,-0.47001603,-0.021149805,0.40132657,0.08982432,-0.31367728,-0.9885555
-0.14038265,0.37561813,-0.20128368,-0.67515826,0.4233051,-0.36006832,-0.64813036,-0.0069221575,0.30015832,0.13680576,-0.20901725,1.181899
0.42395946,0.09301512,-0.30858043,-1.4418907,0.38826424,0.036520965,-0.5334467,-0.06791705,0.38196734,0.14837076,-0.2619428,1.1269901
0.04164294,-0.18832314,-0.20569305,-0.25978225,-0.39575553,0.042087898,1.2911159,0.009407356,0.32856157,0.2142669,1.4499724,1.8787504
2.52327,0.030973973,0.46566963,-0.67471564,0.668089,0.45697907,0.2572976,0.22088397,0.2832946,-0.021258727,-0.0043634526,-0.5678336
-0.048908055,0.2493362,0.53980744,0.47645563,-0.1364429,1.0793241,-0.17965257,-0.18771273,0.079539046,0.16845754,-0.68827903,1.238651
-0.08640844,-0.3771349,-0.31528565,0.049523626,-0.6422625,-0.26498467,-0.61934876,-0.10025755,-1.3759811,0.20988224,0.004729905,-0.64438945
-1.0875033,0.88583,-0.35587782,1.0995946,-0.2571007,-0.3536368,0.7724995,-0.4338446,0.1497144,-0.07804557,0.13647069,-1.115552
0.26902428,-0.09271994,0.084194385,0.4765852,-0.74864334,-0.400841,-0.5613875,-0.22529158,0.2048227,0.07685781,-0.57442296,-1.1037681
0.051341802,-0.78438276,0.7319514,-1.6051999,0.13962053,-0.1048177,0.09745942,0.10884598,0.11599792,0.09101251,-0.23955359,-0.66355526
0.24083482,0.3489176,-0.29294303,-0.78239834,0.11235193,-0.3869033,-0.6494844,-0.28000343,0.29836935,0.08508289,-0.05617363,-0.82841814
0.24443154,0.19072896,-0.0044225533,-1.5422083,0.48799187,0.4382814,-0.08960216,-0.2504114,0.34888023,0.014721812,-0.17242767,-0.80673236
0.40692618,-0.4544708,0.21909112,-0.81475735,0.29545403,-0.09604511,-0.5195197,0.13803148,0.26703948,0.17254427,0.51812273,1.1301405
0.45753083,-0.77607924,0.050456822,0.11045174,0.042032443,-0.22814266,-0.37735495,-0.002790419,0.3565922,0.2246898,0.102514714,-0.21726373
0.35196495,0.2986607,-0.11872001,0.6727331,-0.040148806,-0.17231269,0.14086892,-0.13931082,0.29963192,0.057860345,0.39262378,1.2405802
2.454496,0.12953247,0.7916496,-0.67748165,1.73561,0.067960836,0.14945817,0.18888712,-1.2780129,0.10503709,-0.23431669,-0.3296173
0.5969287,0.3286737,-0.27602452,0.72248346,1.0212132,0.6369335,-0.5065676,0.12981524,0.28000212,0.08432042,-0.2463028,-0.7173693
1.7961587,0.027375568,0.368123,-0.89472324,0.67968905,0.055396944,0.5170567,0.16807741,-2.9529707,0.035123266,-0.04877445,-0.759759
1.3333298,0.079034135,-0.18900208,-0.29440248,0.09035134,-0.24667695,0.52262396,-0.08401207,0.2652032,-0.09688877,0.07581604,-1.0034522
0.39152408,-0.2344487,0.30364618,-0.027247516,1.542721,0.4825625,0.22872882,0.20086432,-1.3814775,0.08459415,-0.00864006,-0.84169036
1.7252957,0.51968956,0.72599715,0.46628767,0.43482658,-0.24865915,-0.13603054,0.21812701,0.35738316,0.16190374,0.38503203,-0.35619378
0.059701182,0.20004462,0.14128518,-0.34426993,-1.4008268,-0.4484089,0.21389636,0.22680111,0.34910604,0.026395902,0.077473775,-0.6458454
0.25197506,0.23895395,0.69084245,-1.4112188,-0.33244067,-0.7417445,-1.0208007,-0.302073,-2.826507,0.18104851,-0.6200032,-1.2060132
0.23372996,-0.16298138,-0.32824755,0.0019910904,-1.3249274,-1.327236,-0.32605362,-0.06865056,0.2863085,0.16289663,-0.2072594,1.0089129
0.37787786,0.66530454,-0.19759984,-1.332581,1.2127104,-0.27115434,-0.5000563,-0.07309694,0.2869873,0.104356356,-0.026723063,-0.8684108
-0.135064,0.5316501,0.7243151,0.26235998,0.35756502,0.29127035,-0.4367882,-0.07395376,0.22848207,0.2250992,0.21897914,-0.8954951
0.4822129,0.2282983,-0.1375497,0.2756177,1.7330803,-0.043891832,-0.3548403,0.12423969,-0.7923565,0.2914336,0.36935693,2.8121536
0.4182322,-0.06968604,0.24679294,0.018727854,-0.17662466,-0.075215034,-0.3986164,-0.16529511,0.4846599,0.031747743,-0.085796535,-0.71353126
0.54980206,0.18688162,0.006848329,0.5651012,-0.3667139,0.025970388,0.56389636,0.32607022,0.275505,-0.02422468,-0.22240135,-0.67548037
-0.11021304,-0.33600903,-0.10000314,0.25218874,0.7479786,0.13236946,-0.18933614,0.01411787,0.3537919,0.2044325,0.29948926,1.4459014
-0.48849422,-0.063271366,-0.052470133,-0.0033442844,-0.27675363,0.09373885,-0.18744192,-0.042532556,0.17789741,0.10832926,-1.5897573,-0.58677113
0.46395612,-0.28124407,0.106671736,0.0833028,-0.16169664,-0.034603864,0.045408875,0.24235563,0.45037517,0.001028222,-0.3403694,-0.8652502
-0.17668945,-0.3633598,0.17634165,0.5315214,-0.81902,-0.38862228,0.7005949,-0.025680035,0.18954979,-0.028176181,0.073105894,-0.6783933
-0.34506562,-0.2471827,-0.23949102,0.43010765,-0.18700165,-0.29805535,0.15439601,-0.039197244,0.3037395,0.070076406,-1.0927132,1.4080526
1.8306164,-0.24940692,0.2133158,-0.081660815,1.131646,-0.30406448,-0.41779542,-0.16117199,0.2715112,0.18278785,-0.4604165,1.0036936
-0.76246685,-0.5166463,-3.2848344,-1.5970802,-0.39339715,-0.39993683,-0.532526,-0.103663266,0.022554161,0.11080401,-1.3820707,0.9087792
0.31871605,0.7207882,0.80666655,0.7308828,1.4029298,0.5183964,-0.770134,-0.09619344,-1.1893954,0.10395848,-0.08971832,-0.7637727
0.55519164,-0.059614286,-0.28966135,0.54340565,0.57948434,-0.16896193,0.81139815,-0.14936075,0.32062155,-0.01660961,-0.49020824,-0.6413909
-0.104485124,-0.9328524,0.68588483,-0.42378888,-0.12323859,0.018134095,0.82468194,-0.23121317,0.22654168,0.25954485,-0.11461781,-1.3395035
-1.0468585,-0.01999428,0.15360199,-0.6696813,0.0680807,0.8573864,-0.22177884,-0.0625958,0.22300649,0.08735679,0.15822645,-0.67835855
-0.08542463,-0.049580004,0.52509356,0.56837094,-0.03399723,-0.2908164,0.16304085,0.017281964,0.3276912,0.054879308,-0.042604767,-0.3154034
-0.20008424,0.29365182,0.70040184,0.53871274,-0.0899263,0.64940464,-0.38888052,-0.15941991,0.24062589,0.10026963,0.008972464,-0.44816923
2.2048442,-1.1335161,0.6571499,-0.7731252,0.28217378,0.76254165,-0.24238832,-0.1682,0.2399136,0.2626123,0.027507802,-0.6839239
0.39322567,-0.008569533,0.15851787,-0.76233417,0.07052733,-0.30439243,-0.4545596,-0.004385285,0.3151732,0.03391838,-0.33174762,1.3379042
0.43548158,-0.4442687,0.17747024,-1.1537886,0.20553438,0.114705056,0.34584302,0.15464771,0.3218173,0.1964074,0.7352246,-0.7172648
0.25843695,0.33900505,-0.08680312,-0.71236104,0.3558912,-0.23814042,0.2612268,0.03481638,0.4353515,0.027749445,0.57195944,-0.1020113
0.56036204,0.5307496,0.19421384,0.6541144,-0.11764674,-0.35933906,0.26706535,0.027125416,0.4704883,0.02999461,0.05095159,-0.5961293
-0.7526799,-0.12735929,0.7829418,0.35516357,-0.51757944,-0.10792941,0.5906732,0.076479994,0.31645626,0.08188079,0.1981308,-0.34658387
-1.203542,-0.0333711,0.21248114,0.47392267,-0.7127802,-0.34087324,0.5194646,-0.023382895,0.3407074,0.015793996,-0.3687132,-0.99693215
-0.17266494,0.5057544,-0.33655092,0.51227534,-0.12276167,-0.21289246,-0.5414211,-0.011600359,0.30210516,0.13962561,-0.190384,1.3635396
1.8507181,-0.2346554,-0.1250775,0.19257833,0.5309651,0.05829478,0.23053649,0.2528486,0.313383,0.04395464,-0.034253772,-0.7489807
0.21993446,0.20013835,0.14839397,-1.0005337,0.4986362,-0.40449646,-0.4018598,0.1137396,0.23456162,0.058468975,-0.49941155,-0.44255602
0.524546,-0.37440747,0.7895588,0.6499767,-0.8193709,-0.39612684,-0.26975515,0.07575034,0.3626755,0.10605427,0.2833515,-0.44029385
0.5296238,0.41985065,-0.13680072,-0.83543235,-0.11449879,0.021473432,-0.08839606,-0.09562091,0.2646155,0.04776027,-0.75471777,1.0257171
1.6155194,0.09770837,-0.3339393,-0.01385479,0.63217986,0.086435676,-0.5308881,-0.13337481,-1.811901,0.10659877,-0.15326814,-0.46032035
-1.7708615,0.35547784,-0.28296798,0.560636,-0.085668325,0.0005696751,0.037739098,-0.16506296,0.11402153,-0.07513794,1.523635,-0.30119556
0.4252968,0.4957735,-0.2773401,0.60286283,0.4493209,0.38758263,-0.5474845,0.122392036,0.2444552,0.11834643,0.05547421,0.8323188
-0.74546975,0.9275291,0.68790597,1.1698287,-0.26798287,-0.23999745,0.17475301,-0.037785295,0.11209179,0.07342363,0.23849931,1.0730249
-0.21981162,0.4460578,-0.12316065,0.9010896,-0.3254697,-0.35107082,-0.64599866,-0.048705406,0.24650654,0.14729089,-0.32872513,1.2382101
2.4121096,0.28297484,0.63105685,-0.75402147,1.2032264,0.18608624,0.25645307,0.16026038,0.25549284,0.060420834,0.02878383,-0.74734
0.06782562,-0.7233146,-0.28279427,-0.15362875,0.52662474,-0.09138553,-0.4365197,-0.06767778,0.2631385,0.17721511,0.81864595,-1.144064
0.3229831,-1.0250127,-0.15062149,-0.065322936,0.38234583,-0.15997967,0.41659665,0.104808494,0.29651478,0.26714754,-0.4124393,-0.6787236
-0.93595004,1.1080803,1.582977,1.0895987,-0.36288685,0.98796266,0.317683,0.00030223792,0.5803169,0.045681942,-0.08272692,-0.84127975
0.45515174,-0.6779269,-0.24125944,-1.5538312,0.5436893,0.3429879,-0.43113127,0.043650083,0.27674568,0.16154207,-0.10705932,1.5993786
0.08528674,0.061506364,-0.4493703,-0.43946937,0.4100794,0.14436483,0.053486515,-0.0649556,0.26394388,0.062560804,0.9058979,1.0996076
-1.1939876,-0.4552824,0.0043497533,0.28269255,-0.29192114,-0.45245114,-0.5861889,-0.0030934915,0.21694194,0.06071414,-0.0061700293,-0.78345346
0.60710216,0.70969564,0.04631442,0.6277905,-0.12145034,0.35120183,0.6393708,0.14186765,0.23507172,-0.011316911,0.79571366,1.1546043
-0.38563508,-1.5030959,-0.23430811,-1.5894284,-0.7343648,-0.06601737,-0.6427948,-0.17225559,-0.56454045,0.18955174,-0.44692054,0.8199138
-0.44609195,-0.38590065,-3.212725,-1.6390276,-0.89932024,0.12191609,0.14828642,0.1213598,0.096090645,-0.09142006,0.023427486,-1.1466224
0.44438833,-0.20803455,0.053336374,-1.1818055,-1.0166284,-0.11165938,-0.4193,-0.0717815,0.24392134,0.010422149,-0.32630068,-0.69800895
-1.2357634,-0.06621249,0.18635078,0.35793602,-0.69260275,-0.22799622,-0.40448695,-0.029445356,0.36884278,0.06071414,-0.25007632,-0.97741675
-1.3246781,-0.31323865,-0.368652,0.3603471,-0.6170331,-0.17837529,-0.3983392,-0.14468443,0.43476006,0.0654146,-0.29332492,-1.0534585
-0.4164324,-0.21859953,0.03662201,-1.5899116,-1.6181271,-0.52787834,0.07068858,-0.22263485,-3.2321184,0.02520737,-0.71051496,-1.393693
-0.20109287,-2.0846562,0.7173764,-0.5422441,-1.505223,0.7876458,-0.3008915,-0.6358988,0.44447806,0.2375573,0.076075144,-1.304316
1.5323416,0.27625185,-2.5167181,-0.815882,0.7238692,0.19377941,0.15526254,-0.13314682,0.19473128,-0.01970145,-0.2341362,-0.79223657
0.41840392,-0.31801948,0.057758823,-0.89353603,-0.0020254296,-0.0223123,-0.38221747,0.20352158,0.32674095,0.08613444,-0.10263796,-0.7683235
-0.23365411,-0.53307945,0.84789175,-1.4114109,-0.13178298,0.7438255,-0.15712631,0.20610298,0.40877664,0.082724445,-0.04850464,-0.59942675
-0.13960178,0.7877757,-0.35871267,0.8404149,-1.0317193,0.6895307,-0.47643682,0.14537519,0.35713515,0.05711543,-0.15610877,-0.42063817
1.1788678,0.39715505,-0.16642684,-0.102378614,-0.8009213,0.4670552,0.79162157,-0.05492682,-1.8750756,-0.027228948,-0.1729561,-0.9235279
0.574224,-0.0461675,-0.08052276,0.5238148,0.55319554,0.043702416,-0.17007816,0.24578097,0.3203479,0.14672972,-0.29890794,-0.6024562
0.09598743,0.24796739,-0.42421013,-1.3594588,-0.1462329,-0.014854796,0.16069126,-0.11451399,0.35969076,0.058703996,0.22458205,1.1419433
0.30320594,0.27559578,-0.20817211,-1.5757399,-0.22856103,0.50586945,-0.4999525,-0.29953092,0.2821005,0.059641957,-0.31824946,-0.5262032
0.6998382,0.071592204,0.37522352,0.026775582,1.6297662,0.35256007,0.61494595,-0.12312812,-0.80888295,0.028949013,0.00715162,1.5133406
0.47363275,-0.050351873,-0.31374726,0.08733458,0.14348733,-0.043441154,-0.34435737,0.28563413,0.44852045,0.031747743,-0.18783967,-0.9325247
-0.056620106,-1.0158204,0.6206391,-0.18978909,0.6696264,0.044040635,1.6518682,0.112105206,0.5356614,0.3797025,-0.051977627,1.4088068
0.10203315,-0.6887312,0.5394661,-1.3245131,0.108606756,0.1129431,0.15507954,-0.18539678,0.18987839,0.029023103,1.6276743,-0.36202374
0.19756497,0.12785505,-0.21107957,-0.9573217,1.1627114,-0.0041682357,-0.30754924,-0.09124174,0.1602443,0.076248676,0.030874787,-0.9108277
-1.1503431,0.5211938,0.039805267,0.60336363,-0.2372136,-0.3181464,-0.54715556,-0.03889534,0.19325949,0.089588076,0.0379267,-0.77435464
0.3980696,0.17545848,-0.48337892,-1.4021952,-0.7081865,-0.12943043,-0.426079,-0.11096314,0.37010732,0.083843656,-0.13635792,-0.48751667
-0.19488505,-0.33044288,0.24337542,-1.0681756,-0.6246295,0.1641976,-0.26340365,0.21549748,-0.00016172495,0.16559179,-0.9398424,-0.17120673
0.59394455,-0.20819864,0.2341125,0.35419026,0.056045953,-0.2727463,-0.4026397,-0.07543594,0.35064885,0.22282134,0.29677716,1.2045527
0.12459128,0.65654004,0.8164724,-1.002157,-0.7778578,-0.3524735,0.16097066,0.05484,0.2924706,0.03566979,-0.0789393,-0.97906846
-2.3086941,-0.06365308,0.42716596,0.5022557,0.024623644,0.69128966,0.046745714,-0.21156454,0.3607107,-0.06241989,0.078761995,1.3968538
0.42090732,0.75421333,0.88062,0.6811022,-0.79067755,-0.10873434,-0.3865841,-0.032621156,0.4975379,0.07718033,0.08654769,-0.5211559
0.8356805,0.054907925,0.25007236,0.2286005,0.36016682,0.2600049,0.052021384,-0.07997688,0.37218717,0.24343045,0.22307774,0.2649524
1.8230907,0.12327831,-0.28156546,0.021740494,0.028796826,0.41986063,-0.34342661,0.22472684,0.33210346,0.06859882,-0.05906349,-0.47609875
-1.0694139,0.31737903,0.9726178,0.45243984,-0.1982976,1.0105232,-0.11676677,0.23075177,0.34582168,0.0694061,0.047140706,-0.40705976
-0.05877509,0.55790323,-0.39629793,0.62465525,-0.24113177,-0.1014407,-0.4545256,-0.036876593,0.33261263,0.06071414,0.053986713,-0.74506897
-0.31436673,-0.3423101,0.016411476,-1.0167363,-0.67996293,0.41657072,-0.60477334,-0.11246228,-2.0818655,0.08513851,-0.14922005,-0.61579466
0.5573364,-0.45159715,-0.41347462,-0.19103594,0.71241486,0.3707117,0.0452256,0.08408539,0.2765233,0.06283224,-0.23431702,-0.4491626
-0.34992054,0.7660216,0.0019149184,-1.2975205,-0.91429543,-0.37892163,0.12102239,0.097418495,-0.74699986,0.101642735,0.06712453,1.2527696
